"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5597",1110.18743493906,6.32943587818576,0.643674486100949,9.83328687847525,8.09332651987143e-23,1.10331726935761e-20
"5822",821.267226803005,-2.01545975471131,0.205141583346441,-9.82472554727054,8.81137126550753e-23,1.19314246075758e-20
"3697",1913.56749610829,-2.30542523848011,0.235188985022561,-9.80243712629212,1.09901410447981e-22,1.47117517107983e-20
"12833",204.30058490157,8.22548348228186,0.839142354257987,9.80225040548126,1.10104803148818e-22,1.47117517107983e-20
"15368",850.503908994243,5.23221870503915,0.533922641334677,9.79958199929464,1.13052505371711e-22,1.50062325551292e-20
"6591",1903.51296973063,5.17105107574443,0.527872048211166,9.79603124141144,1.17096363782348e-22,1.54414133050501e-20
"10272",70.7264084995619,-3.69589439797877,0.377895900058246,-9.7801918396286,1.36950717674683e-22,1.79423225961325e-20
"6313",6505.86864755731,10.7760357302808,1.10615520243623,9.74188405618604,1.99814825472965e-22,2.60094446370487e-20
"16178",3657.24917257534,-1.53822615749497,0.158668050040681,-9.69461814839581,3.1782430381617e-22,4.11052766268913e-20
"23533",80.4893326570215,-3.93456786729925,0.406520534011784,-9.678644836143,3.71608883320241e-22,4.77552919099947e-20
"8042",99.12910666774,-4.58809890887743,0.474807936698439,-9.66306279709776,4.32729155536692e-22,5.52578698867613e-20
"11425",1198.91737745907,-1.48634527024643,0.154007305909717,-9.65113480472001,4.86147370050566e-22,6.16887379757247e-20
"9617",1467.39418083999,-1.66721293593156,0.172853978207183,-9.64521009712157,5.15056162799296e-22,6.49485821289912e-20
"22281",118.773588286529,6.80705017849333,0.707060010988993,9.62725945846101,6.1343678954031e-22,7.68739171786664e-20
"10716",156.873718139985,-4.09376999156116,0.425588893654335,-9.61907148565333,6.64280731353492e-22,8.27316545419016e-20
"11004",130.035608244646,-2.76974135734342,0.288021553251073,-9.61643781890513,6.81504612248945e-22,8.43560555627896e-20
"3754",456.660955992786,-2.35534411235743,0.24501055862892,-9.61323514193815,7.03046114709834e-22,8.6491819575522e-20
"3068",166.118849219937,-3.65124096194092,0.380066824176601,-9.606839454749,7.4810033872812e-22,9.14768026313851e-20
"18213",1534.10525222576,7.93578156049296,0.82892575217492,9.57357343485976,1.03273121098542e-21,1.25520391041216e-19
"5178",747.68699041873,9.76902460686913,1.02139889423183,9.56435792327361,1.12900076122007e-21,1.35969870432741e-19
"8814",98.5180109581471,-2.89970939243944,0.303187910320924,-9.56406668514618,1.13218369511798e-21,1.35969870432741e-19
"14263",350.168004806604,4.14895412100512,0.434820331143089,9.54176661909537,1.40419575758624e-21,1.67639370444142e-19
"16695",221.229778789116,-3.7323778238162,0.391395821908957,-9.53606966372878,1.48348238835428e-21,1.76063180396683e-19
"1452",806.003290970738,-2.49930063543439,0.262172258159617,-9.53304767246867,1.52732215350091e-21,1.80206150696108e-19
"709",530.107603633126,-1.18084776363112,0.123937007981015,-9.52780596262261,1.6064233914252e-21,1.88437199682529e-19
"7697",515.570109538467,-1.80366881500222,0.189645019487189,-9.51076289733018,1.89269336319729e-21,2.20733995929876e-19
"22752",233.076454927026,7.99414373512545,0.840871267196095,9.50697692618528,1.96283719929137e-21,2.27598869729325e-19
"9972",2028.38877435816,5.99512037854056,0.630981899573767,9.50125571365883,2.07374338594336e-21,2.39084837455961e-19
"17178",902.862855056352,2.16538128189568,0.227985549252405,9.49788830474675,2.14189583987944e-21,2.45539150371634e-19
"11148",204.15762803717,-1.87135965552442,0.197099957751614,-9.49447009969791,2.21334205054902e-21,2.52295984247893e-19
"16609",289.318069716008,3.78650447786998,0.399145582136735,9.48652483537408,2.38864837097813e-21,2.7074926703851e-19
"2722",90.2058865991259,-3.30493261688363,0.348712299717598,-9.47753382820195,2.60363585217741e-21,2.93469033259952e-19
"18586",365.707465857773,6.75129734682245,0.715609730707442,9.43432859716456,3.93506253263229e-21,4.40980912133085e-19
"13169",718.155110868635,3.75453712906216,0.397989024619493,9.4337705233248,3.95606389254998e-21,4.40980912133085e-19
"16307",4102.43359110904,10.7739865951663,1.14352953362667,9.42169509255867,4.43863554207604e-21,4.92054454378715e-19
"14140",113.913542054519,-3.35763663579155,0.356649079318302,-9.41439871991068,4.75797788142035e-21,5.24573561396377e-19
"17406",336.370853073551,7.24803817624421,0.771091942783821,9.39970679770964,5.47153279193315e-21,5.99965465271974e-19
"10591",984.118758439168,-1.84648485168556,0.196981453306847,-9.37390206381108,6.98994511212207e-21,7.62319635579324e-19
"17228",3082.51854831561,3.25020404314667,0.34688780803529,9.36961163770858,7.27998980213306e-21,7.89683194880842e-19
"9585",883.97506577752,2.09062722374729,0.223275817377359,9.36342882227108,7.71901502783543e-21,8.32828059901645e-19
